        Time        Position      Delta_Conc
       hours              cm         mol/cm3
     0.53333     3.50000E-02    -8.41169E-04
     0.53333     4.50000E-02    -8.39551E-04
     0.53333     5.50000E-02    -8.37537E-04
     0.53333     6.50000E-02    -8.35131E-04
     0.53333     7.50000E-02    -8.32339E-04
     0.53333     8.50000E-02    -8.29169E-04
     0.53333     9.50000E-02    -8.25629E-04
     0.53333     1.05000E-01    -8.21726E-04
     0.53333     1.15000E-01    -8.17471E-04
     0.53333     1.25000E-01    -8.12873E-04
     0.53333     1.35000E-01    -8.07943E-04
     0.53333     1.45000E-01    -8.02692E-04
     0.53333     1.55000E-01    -7.97131E-04
     0.53333     1.65000E-01    -7.91272E-04
     0.53333     1.75000E-01    -7.85128E-04
     0.53333     1.85000E-01    -7.78711E-04
     0.53333     1.95000E-01    -7.72033E-04
     0.53333     2.05000E-01    -7.65107E-04
     0.53333     2.15000E-01    -7.57946E-04
     0.53333     2.25000E-01    -7.50562E-04
     0.53333     2.35000E-01    -7.42968E-04
     0.53333     2.45000E-01    -7.35176E-04
     0.53333     2.55000E-01    -7.27197E-04
     0.53333     2.65000E-01    -7.19045E-04
     0.53333     2.75000E-01    -7.10729E-04
     0.53333     2.85000E-01    -7.02262E-04
     0.53333     2.95000E-01    -6.93655E-04
     0.53333     3.05000E-01    -6.84917E-04
     0.53333     3.15000E-01    -6.76058E-04
     0.53333     3.25000E-01    -6.67089E-04
     0.53333     3.35000E-01    -6.58017E-04
     0.53333     3.45000E-01    -6.48853E-04
     0.53333     3.55000E-01    -6.39604E-04
     0.53333     3.65000E-01    -6.30278E-04
     0.53333     3.75000E-01    -6.20882E-04
     0.53333     3.85000E-01    -6.11423E-04
     0.53333     3.95000E-01    -6.01909E-04
     0.53333     4.05000E-01    -5.92344E-04
     0.53333     4.15000E-01    -5.82735E-04
     0.53333     4.25000E-01    -5.73088E-04
     0.53333     4.35000E-01    -5.63408E-04
     0.53333     4.45000E-01    -5.53699E-04
     0.53333     4.55000E-01    -5.43967E-04
     0.53333     4.65000E-01    -5.34216E-04
     0.53333     4.75000E-01    -5.24450E-04
     0.53333     4.85000E-01    -5.14674E-04
     0.53333     4.95000E-01    -5.04892E-04
     0.53333     5.05000E-01    -4.95108E-04
     0.53333     5.15000E-01    -4.85326E-04
     0.53333     5.25000E-01    -4.75550E-04
     0.53333     5.35000E-01    -4.65784E-04
     0.53333     5.45000E-01    -4.56033E-04
     0.53333     5.55000E-01    -4.46301E-04
     0.53333     5.65000E-01    -4.36592E-04
     0.53333     5.75000E-01    -4.26912E-04
     0.53333     5.85000E-01    -4.17265E-04
     0.53333     5.95000E-01    -4.07656E-04
     0.53333     6.05000E-01    -3.98091E-04
     0.53333     6.15000E-01    -3.88577E-04
     0.53333     6.25000E-01    -3.79118E-04
     0.53333     6.35000E-01    -3.69722E-04
     0.53333     6.45000E-01    -3.60396E-04
     0.53333     6.55000E-01    -3.51147E-04
     0.53333     6.65000E-01    -3.41983E-04
     0.53333     6.75000E-01    -3.32911E-04
     0.53333     6.85000E-01    -3.23942E-04
     0.53333     6.95000E-01    -3.15083E-04
     0.53333     7.05000E-01    -3.06345E-04
     0.53333     7.15000E-01    -2.97738E-04
     0.53333     7.25000E-01    -2.89271E-04
     0.53333     7.35000E-01    -2.80955E-04
     0.53333     7.45000E-01    -2.72803E-04
     0.53333     7.55000E-01    -2.64824E-04
     0.53333     7.65000E-01    -2.57032E-04
     0.53333     7.75000E-01    -2.49438E-04
     0.53333     7.85000E-01    -2.42054E-04
     0.53333     7.95000E-01    -2.34893E-04
     0.53333     8.05000E-01    -2.27967E-04
     0.53333     8.15000E-01    -2.21289E-04
     0.53333     8.25000E-01    -2.14872E-04
     0.53333     8.35000E-01    -2.08728E-04
     0.53333     8.45000E-01    -2.02869E-04
     0.53333     8.55000E-01    -1.97308E-04
     0.53333     8.65000E-01    -1.92057E-04
     0.53333     8.75000E-01    -1.87127E-04
     0.53333     8.85000E-01    -1.82529E-04
     0.53333     8.95000E-01    -1.78274E-04
     0.53333     9.05000E-01    -1.74371E-04
     0.53333     9.15000E-01    -1.70831E-04
     0.53333     9.25000E-01    -1.67661E-04
     0.53333     9.35000E-01    -1.64869E-04
     0.53333     9.45000E-01    -1.62463E-04
     0.53333     9.55000E-01    -1.60449E-04
     0.53333     9.65000E-01    -1.58831E-04
     0.53333     9.75000E-01    -1.57614E-04
     0.53333     9.85000E-01    -1.56801E-04
     0.53333     9.95000E-01    -1.56394E-04
     0.53333     1.00000E+00    -1.56394E-04
     0.55000     0.00000E+00    -8.41183E-04
     0.55000     5.00000E-03    -8.41183E-04
     0.55000     1.50000E-02    -8.40782E-04
     0.55000     2.50000E-02    -8.39981E-04
     0.55000     3.50000E-02    -8.38783E-04
     0.55000     4.50000E-02    -8.37189E-04
     0.55000     5.50000E-02    -8.35205E-04
     0.55000     6.50000E-02    -8.32834E-04
     0.55000     7.50000E-02    -8.30084E-04
     0.55000     8.50000E-02    -8.26960E-04
     0.55000     9.50000E-02    -8.23470E-04
     0.55000     1.05000E-01    -8.19622E-04
     0.55000     1.15000E-01    -8.15425E-04
     0.55000     1.25000E-01    -8.10889E-04
     0.55000     1.35000E-01    -8.06024E-04
     0.55000     1.45000E-01    -8.00841E-04
     0.55000     1.55000E-01    -7.95350E-04
     0.55000     1.65000E-01    -7.89563E-04
     0.55000     1.75000E-01    -7.83492E-04
     0.55000     1.85000E-01    -7.77149E-04
     0.55000     1.95000E-01    -7.70546E-04
     0.55000     2.05000E-01    -7.63694E-04
     0.55000     2.15000E-01    -7.56608E-04
     0.55000     2.25000E-01    -7.49297E-04
     0.55000     2.35000E-01    -7.41776E-04
     0.55000     2.45000E-01    -7.34055E-04
     0.55000     2.55000E-01    -7.26147E-04
     0.55000     2.65000E-01    -7.18062E-04
     0.55000     2.75000E-01    -7.09813E-04
     0.55000     2.85000E-01    -7.01411E-04
     0.55000     2.95000E-01    -6.92865E-04
     0.55000     3.05000E-01    -6.84186E-04
     0.55000     3.15000E-01    -6.75385E-04
     0.55000     3.25000E-01    -6.66470E-04
     0.55000     3.35000E-01    -6.57451E-04
     0.55000     3.45000E-01    -6.48336E-04
     0.55000     3.55000E-01    -6.39134E-04
     0.55000     3.65000E-01    -6.29852E-04
     0.55000     3.75000E-01    -6.20499E-04
     0.55000     3.85000E-01    -6.11080E-04
     0.55000     3.95000E-01    -6.01603E-04
     0.55000     4.05000E-01    -5.92074E-04
     0.55000     4.15000E-01    -5.82499E-04
     0.55000     4.25000E-01    -5.72884E-04
     0.55000     4.35000E-01    -5.63234E-04
     0.55000     4.45000E-01    -5.53555E-04
     0.55000     4.55000E-01    -5.43850E-04
     0.55000     4.65000E-01    -5.34126E-04
     0.55000     4.75000E-01    -5.24387E-04
     0.55000     4.85000E-01    -5.14636E-04
     0.55000     4.95000E-01    -5.04879E-04
     0.55000     5.05000E-01    -4.95121E-04
     0.55000     5.15000E-01    -4.85364E-04
     0.55000     5.25000E-01    -4.75613E-04
     0.55000     5.35000E-01    -4.65874E-04
     0.55000     5.45000E-01    -4.56150E-04
     0.55000     5.55000E-01    -4.46445E-04
     0.55000     5.65000E-01    -4.36766E-04
     0.55000     5.75000E-01    -4.27116E-04
     0.55000     5.85000E-01    -4.17501E-04
     0.55000     5.95000E-01    -4.07926E-04
     0.55000     6.05000E-01    -3.98397E-04
     0.55000     6.15000E-01    -3.88920E-04
     0.55000     6.25000E-01    -3.79501E-04
     0.55000     6.35000E-01    -3.70148E-04
     0.55000     6.45000E-01    -3.60866E-04
     0.55000     6.55000E-01    -3.51664E-04
     0.55000     6.65000E-01    -3.42549E-04
     0.55000     6.75000E-01    -3.33530E-04
     0.55000     6.85000E-01    -3.24615E-04
     0.55000     6.95000E-01    -3.15814E-04
     0.55000     7.05000E-01    -3.07135E-04
     0.55000     7.15000E-01    -2.98589E-04
     0.55000     7.25000E-01    -2.90187E-04
     0.55000     7.35000E-01    -2.81938E-04
     0.55000     7.45000E-01    -2.73853E-04
     0.55000     7.55000E-01    -2.65945E-04
     0.55000     7.65000E-01    -2.58224E-04
     0.55000     7.75000E-01    -2.50703E-04
     0.55000     7.85000E-01    -2.43392E-04
     0.55000     7.95000E-01    -2.36306E-04
     0.55000     8.05000E-01    -2.29454E-04
     0.55000     8.15000E-01    -2.22851E-04
     0.55000     8.25000E-01    -2.16508E-04
     0.55000     8.35000E-01    -2.10437E-04
     0.55000     8.45000E-01    -2.04650E-04
     0.55000     8.55000E-01    -1.99159E-04
     0.55000     8.65000E-01    -1.93976E-04
     0.55000     8.75000E-01    -1.89111E-04
     0.55000     8.85000E-01    -1.84575E-04
     0.55000     8.95000E-01    -1.80378E-04
     0.55000     9.05000E-01    -1.76530E-04
     0.55000     9.15000E-01    -1.73040E-04
     0.55000     9.25000E-01    -1.69916E-04
     0.55000     9.35000E-01    -1.67166E-04
     0.55000     9.45000E-01    -1.64795E-04
     0.55000     9.55000E-01    -1.62811E-04
     0.55000     9.65000E-01    -1.61217E-04
     0.55000     9.75000E-01    -1.60019E-04
     0.55000     9.85000E-01    -1.59218E-04
     0.55000     9.95000E-01    -1.58817E-04
     0.55000     1.00000E+00    -1.58817E-04
     0.56667     0.00000E+00    -8.38796E-04
     0.56667     5.00000E-03    -8.38796E-04
     0.56667     1.50000E-02    -8.38401E-04
     0.56667     2.50000E-02    -8.37612E-04
     0.56667     3.50000E-02    -8.36431E-04
     0.56667     4.50000E-02    -8.34861E-04
     0.56667     5.50000E-02    -8.32905E-04
     0.56667     6.50000E-02    -8.30569E-04
     0.56667     7.50000E-02    -8.27857E-04
     0.56667     8.50000E-02    -8.24777E-04
     0.56667     9.50000E-02    -8.21336E-04
     0.56667     1.05000E-01    -8.17540E-04
     0.56667     1.15000E-01    -8.13400E-04
     0.56667     1.25000E-01    -8.08924E-04
     0.56667     1.35000E-01    -8.04121E-04
     0.56667     1.45000E-01    -7.99003E-04
     0.56667     1.55000E-01    -7.93580E-04
     0.56667     1.65000E-01    -7.87862E-04
     0.56667     1.75000E-01    -7.81862E-04
     0.56667     1.85000E-01    -7.75590E-04
     0.56667     1.95000E-01    -7.69059E-04
     0.56667     2.05000E-01    -7.62280E-04
     0.56667     2.15000E-01    -7.55266E-04
     0.56667     2.25000E-01    -7.48027E-04
     0.56667     2.35000E-01    -7.40577E-04
     0.56667     2.45000E-01    -7.32926E-04
     0.56667     2.55000E-01    -7.25086E-04
     0.56667     2.65000E-01    -7.17069E-04
     0.56667     2.75000E-01    -7.08885E-04
     0.56667     2.85000E-01    -7.00546E-04
     0.56667     2.95000E-01    -6.92061E-04
     0.56667     3.05000E-01    -6.83442E-04
     0.56667     3.15000E-01    -6.74697E-04
     0.56667     3.25000E-01    -6.65837E-04
     0.56667     3.35000E-01    -6.56870E-04
     0.56667     3.45000E-01    -6.47805E-04
     0.56667     3.55000E-01    -6.38650E-04
     0.56667     3.65000E-01    -6.29413E-04
     0.56667     3.75000E-01    -6.20102E-04
     0.56667     3.85000E-01    -6.10724E-04
     0.56667     3.95000E-01    -6.01285E-04
     0.56667     4.05000E-01    -5.91793E-04
     0.56667     4.15000E-01    -5.82253E-04
     0.56667     4.25000E-01    -5.72671E-04
     0.56667     4.35000E-01    -5.63052E-04
     0.56667     4.45000E-01    -5.53403E-04
     0.56667     4.55000E-01    -5.43728E-04
     0.56667     4.65000E-01    -5.34032E-04
     0.56667     4.75000E-01    -5.24320E-04
     0.56667     4.85000E-01    -5.14596E-04
     0.56667     4.95000E-01    -5.04866E-04
     0.56667     5.05000E-01    -4.95134E-04
     0.56667     5.15000E-01    -4.85404E-04
     0.56667     5.25000E-01    -4.75680E-04
     0.56667     5.35000E-01    -4.65968E-04
     0.56667     5.45000E-01    -4.56272E-04
     0.56667     5.55000E-01    -4.46597E-04
     0.56667     5.65000E-01    -4.36948E-04
     0.56667     5.75000E-01    -4.27329E-04
     0.56667     5.85000E-01    -4.17747E-04
     0.56667     5.95000E-01    -4.08207E-04
     0.56667     6.05000E-01    -3.98715E-04
     0.56667     6.15000E-01    -3.89276E-04
     0.56667     6.25000E-01    -3.79898E-04
     0.56667     6.35000E-01    -3.70587E-04
     0.56667     6.45000E-01    -3.61350E-04
     0.56667     6.55000E-01    -3.52195E-04
     0.56667     6.65000E-01    -3.43130E-04
     0.56667     6.75000E-01    -3.34163E-04
     0.56667     6.85000E-01    -3.25303E-04
     0.56667     6.95000E-01    -3.16558E-04
     0.56667     7.05000E-01    -3.07939E-04
     0.56667     7.15000E-01    -2.99454E-04
     0.56667     7.25000E-01    -2.91115E-04
     0.56667     7.35000E-01    -2.82931E-04
     0.56667     7.45000E-01    -2.74914E-04
     0.56667     7.55000E-01    -2.67074E-04
     0.56667     7.65000E-01    -2.59423E-04
     0.56667     7.75000E-01    -2.51973E-04
     0.56667     7.85000E-01    -2.44734E-04
     0.56667     7.95000E-01    -2.37720E-04
     0.56667     8.05000E-01    -2.30941E-04
     0.56667     8.15000E-01    -2.24410E-04
     0.56667     8.25000E-01    -2.18138E-04
     0.56667     8.35000E-01    -2.12138E-04
     0.56667     8.45000E-01    -2.06420E-04
     0.56667     8.55000E-01    -2.00997E-04
     0.56667     8.65000E-01    -1.95879E-04
     0.56667     8.75000E-01    -1.91076E-04
     0.56667     8.85000E-01    -1.86600E-04
     0.56667     8.95000E-01    -1.82460E-04
     0.56667     9.05000E-01    -1.78664E-04
     0.56667     9.15000E-01    -1.75223E-04
     0.56667     9.25000E-01    -1.72143E-04
     0.56667     9.35000E-01    -1.69431E-04
     0.56667     9.45000E-01    -1.67095E-04
     0.56667     9.55000E-01    -1.65139E-04
     0.56667     9.65000E-01    -1.63569E-04
     0.56667     9.75000E-01    -1.62388E-04
     0.56667     9.85000E-01    -1.61599E-04
     0.56667     9.95000E-01    -1.61204E-04
     0.56667     1.00000E+00    -1.61204E-04
     0.58333     0.00000E+00    -8.36443E-04
     0.58333     5.00000E-03    -8.36443E-04
     0.58333     1.50000E-02    -8.36054E-04
     0.58333     2.50000E-02    -8.35277E-04
     0.58333     3.50000E-02    -8.34112E-04
     0.58333     4.50000E-02    -8.32565E-04
     0.58333     5.50000E-02    -8.30637E-04
     0.58333     6.50000E-02    -8.28333E-04
     0.58333     7.50000E-02    -8.25659E-04
     0.58333     8.50000E-02    -8.22621E-04
     0.58333     9.50000E-02    -8.19226E-04
     0.58333     1.05000E-01    -8.15481E-04
     0.58333     1.15000E-01    -8.11395E-04
     0.58333     1.25000E-01    -8.06976E-04
     0.58333     1.35000E-01    -8.02234E-04
     0.58333     1.45000E-01    -7.97179E-04
     0.58333     1.55000E-01    -7.91820E-04
     0.58333     1.65000E-01    -7.86170E-04
     0.58333     1.75000E-01    -7.80237E-04
     0.58333     1.85000E-01    -7.74035E-04
     0.58333     1.95000E-01    -7.67574E-04
     0.58333     2.05000E-01    -7.60865E-04
     0.58333     2.15000E-01    -7.53921E-04
     0.58333     2.25000E-01    -7.46753E-04
     0.58333     2.35000E-01    -7.39372E-04
     0.58333     2.45000E-01    -7.31789E-04
     0.58333     2.55000E-01    -7.24017E-04
     0.58333     2.65000E-01    -7.16065E-04
     0.58333     2.75000E-01    -7.07946E-04
     0.58333     2.85000E-01    -6.99669E-04
     0.58333     2.95000E-01    -6.91245E-04
     0.58333     3.05000E-01    -6.82684E-04
     0.58333     3.15000E-01    -6.73996E-04
     0.58333     3.25000E-01    -6.65190E-04
     0.58333     3.35000E-01    -6.56275E-04
     0.58333     3.45000E-01    -6.47259E-04
     0.58333     3.55000E-01    -6.38152E-04
     0.58333     3.65000E-01    -6.28961E-04
     0.58333     3.75000E-01    -6.19693E-04
     0.58333     3.85000E-01    -6.10356E-04
     0.58333     3.95000E-01    -6.00956E-04
     0.58333     4.05000E-01    -5.91501E-04
     0.58333     4.15000E-01    -5.81997E-04
     0.58333     4.25000E-01    -5.72449E-04
     0.58333     4.35000E-01    -5.62863E-04
     0.58333     4.45000E-01    -5.53245E-04
     0.58333     4.55000E-01    -5.43600E-04
     0.58333     4.65000E-01    -5.33933E-04
     0.58333     4.75000E-01    -5.24250E-04
     0.58333     4.85000E-01    -5.14555E-04
     0.58333     4.95000E-01    -5.04852E-04
     0.58333     5.05000E-01    -4.95148E-04
     0.58333     5.15000E-01    -4.85445E-04
     0.58333     5.25000E-01    -4.75750E-04
     0.58333     5.35000E-01    -4.66067E-04
     0.58333     5.45000E-01    -4.56400E-04
     0.58333     5.55000E-01    -4.46755E-04
     0.58333     5.65000E-01    -4.37137E-04
     0.58333     5.75000E-01    -4.27551E-04
     0.58333     5.85000E-01    -4.18003E-04
     0.58333     5.95000E-01    -4.08499E-04
     0.58333     6.05000E-01    -3.99044E-04
     0.58333     6.15000E-01    -3.89644E-04
     0.58333     6.25000E-01    -3.80307E-04
     0.58333     6.35000E-01    -3.71039E-04
     0.58333     6.45000E-01    -3.61848E-04
     0.58333     6.55000E-01    -3.52741E-04
     0.58333     6.65000E-01    -3.43725E-04
     0.58333     6.75000E-01    -3.34810E-04
     0.58333     6.85000E-01    -3.26004E-04
     0.58333     6.95000E-01    -3.17316E-04
     0.58333     7.05000E-01    -3.08755E-04
     0.58333     7.15000E-01    -3.00331E-04
     0.58333     7.25000E-01    -2.92054E-04
     0.58333     7.35000E-01    -2.83935E-04
     0.58333     7.45000E-01    -2.75983E-04
     0.58333     7.55000E-01    -2.68211E-04
     0.58333     7.65000E-01    -2.60628E-04
     0.58333     7.75000E-01    -2.53247E-04
     0.58333     7.85000E-01    -2.46079E-04
     0.58333     7.95000E-01    -2.39135E-04
     0.58333     8.05000E-01    -2.32426E-04
     0.58333     8.15000E-01    -2.25965E-04
     0.58333     8.25000E-01    -2.19763E-04
     0.58333     8.35000E-01    -2.13830E-04
     0.58333     8.45000E-01    -2.08180E-04
     0.58333     8.55000E-01    -2.02821E-04
     0.58333     8.65000E-01    -1.97766E-04
     0.58333     8.75000E-01    -1.93024E-04
     0.58333     8.85000E-01    -1.88605E-04
     0.58333     8.95000E-01    -1.84519E-04
