State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s
  R        0.08250      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08250      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08250      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70156E-08     4.39922E-08
  R        0.08250      0.87500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.73995E-08     4.37996E-08
  R        0.08250      0.92500      0.39998     1.09977E-07     0.00000E+00     0.00000E+00     8.39801E-08     4.04983E-08
  R        0.08250      0.97500      0.39963     1.24580E-05     0.00000E+00     0.00000E+00     7.55182E-06     2.48061E-06
  R        0.08250      1.00000      0.33612     1.24580E-05     5.96107E+00     0.00000E+00     6.76066E-06     2.87618E-06
  R        0.08278      0.00000      0.40201     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.08278      0.02500      0.40037     1.09977E-07     0.00000E+00     0.00000E+00     8.40396E-08     4.04686E-08
  R        0.08278      0.07500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74065E-08     4.37961E-08
  R        0.08278      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70160E-08     4.39920E-08
  R        0.08278      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08278      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08278      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08278      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70158E-08     4.39921E-08
  R        0.08278      0.87500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.74020E-08     4.37983E-08
  R        0.08278      0.92500      0.39998     1.09977E-07     0.00000E+00     0.00000E+00     8.40010E-08     4.04878E-08
  R        0.08278      0.97500      0.39963     1.25034E-05     0.00000E+00     0.00000E+00     7.57903E-06     2.48968E-06
  R        0.08278      1.00000      0.33590     1.25034E-05     5.98297E+00     0.00000E+00     6.78215E-06     2.88812E-06
  R        0.08306      0.00000      0.40202     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.08306      0.02500      0.40037     1.09977E-07     0.00000E+00     0.00000E+00     8.40606E-08     4.04580E-08
  R        0.08306      0.07500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74090E-08     4.37948E-08
  R        0.08306      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70162E-08     4.39919E-08
  R        0.08306      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08306      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08306      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08306      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70159E-08     4.39920E-08
  R        0.08306      0.87500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.74045E-08     4.37971E-08
  R        0.08306      0.92500      0.39998     1.09977E-07     0.00000E+00     0.00000E+00     8.40219E-08     4.04774E-08
  R        0.08306      0.97500      0.39963     1.24603E-05     0.00000E+00     0.00000E+00     7.55318E-06     2.48106E-06
  R        0.08306      1.00000      0.33611     1.24603E-05     5.96217E+00     0.00000E+00     6.76173E-06     2.87678E-06
  R        0.08333      0.00000      0.40202     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.08333      0.02500      0.40037     1.09977E-07     0.00000E+00     0.00000E+00     8.40816E-08     4.04475E-08
  R        0.08333      0.07500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74115E-08     4.37936E-08
  R        0.08333      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70163E-08     4.39918E-08
  R        0.08333      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08333      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08333      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08333      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70161E-08     4.39919E-08
  R        0.08333      0.87500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.74070E-08     4.37958E-08
  R        0.08333      0.92500      0.39998     1.09977E-07     0.00000E+00     0.00000E+00     8.40428E-08     4.04669E-08
  R        0.08333      0.97500      0.39963     1.24605E-05     0.00000E+00     0.00000E+00     7.55332E-06     2.48111E-06
  R        0.08333      1.00000      0.33611     1.24605E-05     5.96228E+00     0.00000E+00     6.76184E-06     2.87685E-06
  R        0.08361      0.00000      0.40202     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.08361      0.02500      0.40037     1.09976E-07     0.00000E+00     0.00000E+00     8.41025E-08     4.04370E-08
  R        0.08361      0.07500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74140E-08     4.37923E-08
  R        0.08361      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70165E-08     4.39917E-08
  R        0.08361      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08361      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.08361      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39998E-08
  R        0.08361      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70162E-08     4.39919E-08
  R        0.08361      0.87500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.74095E-08     4.37946E-08
  R        0.08361      0.92500      0.39998     1.09976E-07     0.00000E+00     0.00000E+00     8.40636E-08     4.04564E-08
  R        0.08361      0.97500      0.39962     1.19571E-05     0.00000E+00     0.00000E+00     7.25128E-06     2.38043E-06
  R        0.08361      1.00000      0.33863     1.19571E-05     5.71927E+00     0.00000E+00     6.52192E-06     2.74511E-06
  R        0.08389      0.00000      0.40202     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.08389      0.02500      0.40038     1.09976E-07     0.00000E+00     0.00000E+00     8.41235E-08     4.04265E-08
  R        0.08389      0.07500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74166E-08     4.37910E-08
  R        0.08389      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70166E-08     4.39917E-08
  R        0.08389      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70005E-08     4.39997E-08
  R        0.08389      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
